Date;Workout Name;Exercise Name;Set Order;Weight;Weight Unit;Reps;Distance;Distance Unit;Seconds;Notes;Workout Notes
2022-11-09 18:49:00;"Push 2";"Seated Wide-Grip Row (Cable)";3;28;kg;15;;;0;;
2022-11-09 18:49:00;"Push 2";"Lu raises";1;1.25;kg;15;;;0;"";
2022-11-09 18:49:00;"Push 2";"Lu raises";2;2.5;kg;12;;;0;;
2022-11-09 18:49:00;"Push 2";"Lu raises";3;2.5;kg;12;;;0;;
2022-11-09 18:49:00;"Push 2";"Reverse Fly (Dumbbell)";1;7.5;kg;20;;;0;"";
2022-11-08 19:23:28;"Pull";"Pull Up";1;1;kg;15;;;0;"";""
2022-11-08 19:23:28;"Pull";"Pull Up";2;1;kg;15;;;0;;
2022-11-08 19:23:28;"Pull";"Pull Up";3;1;kg;12;;;0;;
2022-11-08 19:23:28;"Pull";"Lat Pulldown (Cable)";1;42;kg;15;;;0;"";
2022-11-08 19:23:28;"Pull";"Lat Pulldown (Cable)";2;49;kg;15;;;0;;
2022-11-08 19:23:28;"Pull";"Lat Pulldown (Cable)";3;63;kg;12;;;0;;
2022-11-08 19:23:28;"Pull";"Lat pullover";1;25;kg;15;;;0;"";
2022-11-08 19:23:28;"Pull";"Lat pullover";2;35;kg;15;;;0;;
2022-11-08 19:23:28;"Pull";"Lat pullover";3;40;kg;15;;;0;;
2022-11-08 19:23:28;"Pull";"Bicep Curl (Dumbbell)";1;2.5;kg;20;;;0;"";
2022-11-08 19:23:28;"Pull";"Bicep Curl (Dumbbell)";2;5;kg;20;;;0;;
2022-11-08 19:23:28;"Pull";"Bicep Curl (Dumbbell)";3;7.5;kg;20;;;0;;
2022-11-08 19:23:28;"Pull";"Hammer Curl (Dumbbell)";1;5;kg;25;;;0;"";
2022-11-08 19:23:28;"Pull";"Hammer Curl (Dumbbell)";2;10;kg;15;;;0;;
2022-11-08 19:23:28;"Pull";"T Bar Row";1;42;kg;15;;;0;"";
2022-11-08 19:23:28;"Pull";"T Bar Row";2;49;kg;15;;;0;;
2022-11-08 19:23:28;"Pull";"T Bar Row";3;56;kg;15;;;0;;
2022-11-08 19:23:28;"Pull";"Bent Over One Arm Row (Dumbbell)";1;15;kg;15;;;0;"";
2022-11-08 19:23:28;"Pull";"Bent Over One Arm Row (Dumbbell)";2;17.5;kg;15;;;0;;
2022-11-08 19:23:28;"Pull";"Bent Over One Arm Row (Dumbbell)";3;20;kg;12;;;0;;
2022-11-08 19:23:28;"Pull";"Shrug (Dumbbell)";1;50;kg;20;;;0;"";
2022-11-08 19:23:28;"Pull";"Shrug (Dumbbell)";2;70;kg;15;;;0;;
2022-11-08 19:23:28;"Pull";"Shrug (Dumbbell)";3;80;kg;15;;;0;;
2022-11-08 19:23:28;"Pull";"21 curl";1;13;kg;21;;;0;"";
2022-11-08 19:23:28;"Pull";"21 curl";2;13;kg;21;;;0;;
2022-11-05 18:51:36;"Push";"Pull Up";1;1;kg;15;;;0;"";"Chest, Triceps and Shoulders"
2022-11-05 18:51:36;"Push";"Bench Press (Cable)";1;70;kg;12;;;0;"";
2022-11-05 18:51:36;"Push";"Bench Press (Cable)";2;70;kg;12;;;0;;
2022-11-05 18:51:36;"Push";"Bench Press (Cable)";3;56;kg;20;;;0;;
2022-11-05 18:51:36;"Push";"Incline Bench Press (Dumbbell)";1;7.5;kg;30;;;0;"";
2022-11-05 18:51:36;"Push";"Incline Bench Press (Dumbbell)";2;17.5;kg;18;;;0;;
2022-11-05 18:51:36;"Push";"Incline Bench Press (Dumbbell)";3;22.5;kg;15;;;0;;
2022-11-05 18:51:36;"Push";"Incline Bench Press (Dumbbell)";4;25;kg;15;;;0;;
2022-11-05 18:51:36;"Push";"Cable Crossover";1;5;kg;20;;;0;"";
2022-11-05 18:51:36;"Push";"Cable Crossover";2;7.5;kg;20;;;0;;
2022-11-05 18:51:36;"Push";"Cable Crossover";3;10;kg;20;;;0;;
2022-11-05 18:51:36;"Push";"Cable Crossover";4;12.5;kg;18;;;0;;
2022-11-05 18:51:36;"Push";"Lateral Raise (Dumbbell)";1;7.5;kg;25;;;0;"";
2022-11-05 18:51:36;"Push";"Lateral Raise (Dumbbell)";2;7.5;kg;25;;;0;;
2022-11-05 18:51:36;"Push";"Lateral Raise (Dumbbell)";3;7.5;kg;20;;;0;;
2022-11-05 18:51:36;"Push";"Lateral Raise (Dumbbell)";4;7.5;kg;25;;;0;;
2022-11-05 18:51:36;"Push";"Triceps Extension (Cable)";1;20;kg;20;;;0;"";
2022-11-05 18:51:36;"Push";"Triceps Extension (Cable)";2;12.5;kg;20;;;0;;
2022-11-05 18:51:36;"Push";"Triceps Extension (Cable)";3;12.5;kg;20;;;0;;
2022-11-05 18:51:36;"Push";"Triceps Pushdown (Cable - Straight Bar)";1;30;kg;15;;;0;"";
2022-11-05 18:51:36;"Push";"Triceps Pushdown (Cable - Straight Bar)";2;32.5;kg;12;;;0;;
2022-11-05 18:51:36;"Push";"Triceps Pushdown (Cable - Straight Bar)";3;35;kg;10;;;0;;
2022-11-05 18:51:36;"Push";"Push Up";1;1;kg;30;;;0;"";
2022-11-05 18:51:36;"Push";"Push Up";2;1;kg;25;;;0;;
2022-11-05 18:51:36;"Push";"Push Up";3;1;kg;30;;;0;;
2022-11-04 19:11:26;"Push";"Pull Up";1;1;kg;15;;;0;"";"Chest, Triceps and Shoulders"
2022-11-04 19:11:26;"Push";"Lateral Raise (Dumbbell)";1;7.5;kg;25;;;0;"";
2022-11-04 19:11:26;"Push";"Lateral Raise (Dumbbell)";2;12.5;kg;15;;;0;;
2022-11-04 19:11:26;"Push";"Lateral Raise (Dumbbell)";3;12.5;kg;15;;;0;;
2022-11-04 19:11:26;"Push";"Lateral Raise (Dumbbell)";4;10;kg;20;;;0;;
2022-11-04 19:11:26;"Push";"Lateral Raise (Dumbbell)";5;10;kg;20;;;0;;
2022-11-04 19:11:26;"Push";"Push Up";1;1;kg;30;;;0;"";
2022-11-04 19:11:26;"Push";"Push Up";2;1;kg;10;;;0;;
2022-11-04 19:11:26;"Push";"Reverse Fly (Dumbbell)";1;7.5;kg;20;;;0;"SHOULDER";
2022-11-04 19:11:26;"Push";"Reverse Fly (Dumbbell)";2;5;kg;20;;;0;;
2022-11-04 19:11:26;"Push";"Reverse Fly (Dumbbell)";3;7.5;kg;20;;;0;;
2022-11-04 19:11:26;"Push";"Reverse Fly (Dumbbell)";4;5;kg;20;;;0;;
2022-11-04 19:11:26;"Push";"Reverse Fly (Dumbbell)";5;2.5;kg;20;;;0;;
2022-11-04 19:11:26;"Push";"Reverse Fly (Dumbbell)";6;1.25;kg;20;;;0;;
2022-11-04 19:11:26;"Push";"Seated Overhead Press (Dumbbell)";1;12.5;kg;15;;;0;"";
2022-11-04 19:11:26;"Push";"Seated Overhead Press (Dumbbell)";2;17.5;kg;15;;;0;;
2022-11-04 19:11:26;"Push";"Seated Overhead Press (Dumbbell)";3;22.5;kg;15;;;0;;
2022-11-04 19:11:26;"Push";"Seated Overhead Press (Dumbbell)";4;25;kg;12;;;0;;
2022-11-03 19:14:55;"Legs";"Lying Leg Curl (Machine)";1;28;kg;20;;;0;"";""
2022-11-03 19:14:55;"Legs";"Lying Leg Curl (Machine)";2;35;kg;20;;;0;;
2022-11-03 19:14:55;"Legs";"Lying Leg Curl (Machine)";3;42;kg;15;;;0;;
2022-11-03 19:14:55;"Legs";"Lying Leg Curl (Machine)";4;49;kg;10;;;0;;
2022-11-03 19:14:55;"Legs";"Leg Extension (Machine)";1;35;kg;20;;;0;"";
2022-11-03 19:14:55;"Legs";"Leg Extension (Machine)";2;42;kg;20;;;0;;
2022-11-03 19:14:55;"Legs";"Leg Extension (Machine)";3;49;kg;15;;;0;;
2022-11-03 19:14:55;"Legs";"Leg Extension (Machine)";4;56;kg;15;;;0;;
2022-11-03 19:14:55;"Legs";"Standing Calf Raise (Bodyweight)";1;;;30;;;0;"";
2022-11-03 19:14:55;"Legs";"Standing Calf Raise (Bodyweight)";2;;;40;;;0;;
2022-11-03 19:14:55;"Legs";"Standing Calf Raise (Bodyweight)";3;;;40;;;0;;
2022-11-03 19:14:55;"Legs";"Standing Calf Raise (Bodyweight)";4;;;40;;;0;;
2022-11-03 19:14:55;"Legs";"Glute Ham Raise";1;7.5;kg;25;;;0;"";
2022-11-03 19:14:55;"Legs";"Glute Ham Raise";2;10;kg;20;;;0;;
2022-11-03 19:14:55;"Legs";"Glute Ham Raise";3;15;kg;15;;;0;;
2022-11-03 19:14:55;"Legs";"Tibialis raise";1;10;kg;30;;;0;"";
2022-11-03 19:14:55;"Legs";"Tibialis raise";2;10;kg;30;;;0;;
2022-11-03 19:14:55;"Legs";"Tibialis raise";3;10;kg;30;;;0;;
2022-11-03 19:14:55;"Legs";"Squat (Barbell)";1;30;kg;20;;;0;"";
2022-11-03 19:14:55;"Legs";"Squat (Barbell)";2;50;kg;15;;;0;;
2022-11-03 19:14:55;"Legs";"Squat (Barbell)";3;70;kg;12;;;0;;
2022-11-03 19:14:55;"Legs";"Walking lunges ";1;15;kg;20;;;0;"";
2022-11-03 19:14:55;"Legs";"Walking lunges ";2;12.5;kg;20;;;0;;
2022-11-03 19:14:55;"Legs";"Walking lunges ";3;10;kg;20;;;0;;
2022-11-01 19:19:54;"Pull";"Pull Up";1;1;kg;15;;;0;"";""
2022-11-01 19:19:54;"Pull";"Pull Up";2;1;kg;15;;;0;;
2022-11-01 19:19:54;"Pull";"Pull Up";3;1;kg;12;;;0;;
2022-11-01 19:19:54;"Pull";"Lat Pulldown (Cable)";1;42;kg;15;;;0;"";
2022-11-01 19:19:54;"Pull";"Lat Pulldown (Cable)";2;49;kg;15;;;0;;
2022-11-01 19:19:54;"Pull";"Lat Pulldown (Cable)";3;56;kg;15;;;0;;
2022-11-01 19:19:54;"Pull";"Lat pullover";1;25;kg;15;;;0;"";
2022-11-01 19:19:54;"Pull";"Lat pullover";2;35;kg;12;;;0;;
2022-11-01 19:19:54;"Pull";"Lat pullover";3;40;kg;12;;;0;;
2022-11-01 19:19:54;"Pull";"Bicep Curl (Dumbbell)";1;7.5;kg;15;;;0;"";
2022-11-01 19:19:54;"Pull";"Bicep Curl (Dumbbell)";2;5;kg;20;;;0;;
2022-11-01 19:19:54;"Pull";"Bicep Curl (Dumbbell)";3;5;kg;15;;;0;;
2022-11-01 19:19:54;"Pull";"Hammer Curl (Dumbbell)";1;5;kg;25;;;0;"";
2022-11-01 19:19:54;"Pull";"Hammer Curl (Dumbbell)";2;7.5;kg;20;;;0;;
2022-11-01 19:19:54;"Pull";"Hammer Curl (Dumbbell)";3;10;kg;15;;;0;;
2022-11-01 19:19:54;"Pull";"T Bar Row";1;42;kg;15;;;0;"";
2022-11-01 19:19:54;"Pull";"T Bar Row";2;49;kg;15;;;0;;
2022-11-01 19:19:54;"Pull";"T Bar Row";3;56;kg;15;;;0;;
2022-11-01 19:19:54;"Pull";"Bent Over One Arm Row (Dumbbell)";1;7.5;kg;25;;;0;"";
2022-11-01 19:19:54;"Pull";"Bent Over One Arm Row (Dumbbell)";2;15;kg;15;;;0;;
2022-11-01 19:19:54;"Pull";"Bent Over One Arm Row (Dumbbell)";3;17.5;kg;12;;;0;;
2022-11-01 19:19:54;"Pull";"Bent Over One Arm Row (Dumbbell)";4;20;kg;10;;;0;;
2022-11-01 19:19:54;"Pull";"Shrug (Dumbbell)";1;50;kg;20;;;0;"";
2022-11-01 19:19:54;"Pull";"Shrug (Dumbbell)";2;70;kg;15;;;0;;
2022-11-01 19:19:54;"Pull";"Shrug (Dumbbell)";3;80;kg;15;;;0;;
2022-11-01 19:19:54;"Pull";"21 curl";1;8;kg;21;;;0;"";
2022-11-01 19:19:54;"Pull";"21 curl";2;13;kg;21;;;0;;
2022-11-01 19:19:54;"Pull";"21 curl";3;13;kg;21;;;0;;
2022-11-01 19:19:54;"Pull";"21 curl";4;15.5;kg;21;;;0;;
2022-10-30 20:00:16;"Push";"Pull Up";1;1;kg;15;;;0;"";"Chest, Triceps and Shoulders"
2022-10-30 20:00:16;"Push";"Lateral Raise (Dumbbell)";1;7.5;kg;25;;;0;"";
2022-10-30 20:00:16;"Push";"Lateral Raise (Dumbbell)";2;7.5;kg;20;;;0;;
2022-10-30 20:00:16;"Push";"Lateral Raise (Dumbbell)";3;10;kg;20;;;0;;
2022-10-30 20:00:16;"Push";"Lateral Raise (Dumbbell)";4;10;kg;20;;;0;;
2022-10-30 20:00:16;"Push";"Lateral Raise (Dumbbell)";5;12.5;kg;15;;;0;;
2022-10-30 20:00:16;"Push";"Reverse Fly (Dumbbell)";1;7.5;kg;20;;;0;"SHOULDER";
2022-10-30 20:00:16;"Push";"Reverse Fly (Dumbbell)";2;5;kg;20;;;0;;
2022-10-30 20:00:16;"Push";"Reverse Fly (Dumbbell)";3;2.5;kg;20;;;0;;
2022-10-30 20:00:16;"Push";"Reverse Fly (Dumbbell)";4;5;kg;20;;;0;;
2022-10-30 20:00:16;"Push";"Seated Overhead Press (Dumbbell)";1;10;kg;20;;;0;"";
2022-10-30 20:00:16;"Push";"Seated Overhead Press (Dumbbell)";2;17.5;kg;15;;;0;;
2022-10-30 20:00:16;"Push";"Seated Overhead Press (Dumbbell)";3;22.5;kg;15;;;0;;
2022-10-30 20:00:16;"Push";"Seated Overhead Press (Dumbbell)";4;25;kg;12;;;0;;
2022-10-28 18:42:41;"Push";"Pull Up";1;1;kg;15;;;0;"";"Chest, Triceps and Shoulders"
2022-10-28 18:42:41;"Push";"Incline Bench Press (Dumbbell)";1;7.5;kg;30;;;0;"";
2022-10-28 18:42:41;"Push";"Incline Bench Press (Dumbbell)";2;17.5;kg;15;;;0;;
2022-10-28 18:42:41;"Push";"Incline Bench Press (Dumbbell)";3;22.5;kg;15;;;0;;
2022-10-28 18:42:41;"Push";"Incline Bench Press (Dumbbell)";4;25;kg;15;;;0;;
2022-10-28 18:42:41;"Push";"Cable Crossover";1;7.5;kg;20;;;0;"";
2022-10-28 18:42:41;"Push";"Cable Crossover";2;10;kg;20;;;0;;
2022-10-28 18:42:41;"Push";"Cable Crossover";3;12.5;kg;15;;;0;;
2022-10-28 18:42:41;"Push";"Lateral Raise (Dumbbell)";1;7.5;kg;25;;;0;"";
2022-10-28 18:42:41;"Push";"Lateral Raise (Dumbbell)";2;7.5;kg;20;;;0;;
2022-10-28 18:42:41;"Push";"Lateral Raise (Dumbbell)";3;10;kg;20;;;0;;
2022-10-28 18:42:41;"Push";"Lateral Raise (Dumbbell)";4;10;kg;20;;;0;;
2022-10-28 18:42:41;"Push";"Lateral Raise (Dumbbell)";5;12.5;kg;15;;;0;;
2022-10-28 18:42:41;"Push";"Triceps Extension (Cable)";1;12.5;kg;20;;;0;"";
2022-10-28 18:42:41;"Push";"Triceps Extension (Cable)";2;15;kg;18;;;0;;
2022-10-28 18:42:41;"Push";"Triceps Extension (Cable)";3;17.5;kg;15;;;0;;
2022-10-28 18:42:41;"Push";"Triceps Pushdown (Cable - Straight Bar)";1;30;kg;15;;;0;"";
2022-10-28 18:42:41;"Push";"Triceps Pushdown (Cable - Straight Bar)";2;32.5;kg;12;;;0;;
2022-10-28 18:42:41;"Push";"Triceps Pushdown (Cable - Straight Bar)";3;35;kg;10;;;0;;
2022-10-28 18:42:41;"Push";"Push Up";1;1;kg;30;;;0;"";
2022-10-28 18:42:41;"Push";"Push Up";2;1;kg;20;;;0;;
2022-10-27 19:54:12;"Legs";"Lying Leg Curl (Machine)";1;28;kg;20;;;0;"";""
2022-10-27 19:54:12;"Legs";"Lying Leg Curl (Machine)";2;35;kg;20;;;0;;
2022-10-27 19:54:12;"Legs";"Lying Leg Curl (Machine)";3;42;kg;15;;;0;;
2022-10-27 19:54:12;"Legs";"Lying Leg Curl (Machine)";4;49;kg;10;;;0;;
2022-10-27 19:54:12;"Legs";"Leg Extension (Machine)";1;35;kg;20;;;0;"";
2022-10-27 19:54:12;"Legs";"Leg Extension (Machine)";2;42;kg;20;;;0;;
2022-10-27 19:54:12;"Legs";"Leg Extension (Machine)";3;49;kg;15;;;0;;
2022-10-27 19:54:12;"Legs";"Leg Extension (Machine)";4;56;kg;15;;;0;;
2022-10-27 19:54:12;"Legs";"Standing Calf Raise (Bodyweight)";1;;;30;;;0;"";
2022-10-27 19:54:12;"Legs";"Standing Calf Raise (Bodyweight)";2;;;30;;;0;;
2022-10-27 19:54:12;"Legs";"Standing Calf Raise (Bodyweight)";3;;;40;;;0;;
2022-10-27 19:54:12;"Legs";"Standing Calf Raise (Bodyweight)";4;;;40;;;0;;
2022-10-27 19:54:12;"Legs";"Walking lunges ";1;15;kg;20;;;0;"";
2022-10-27 19:54:12;"Legs";"Walking lunges ";2;12.5;kg;20;;;0;;
2022-10-27 19:54:12;"Legs";"Walking lunges ";3;10;kg;20;;;0;;
2022-10-27 19:54:12;"Legs";"Cable Pull Through";1;12.5;kg;20;;;0;"";
2022-10-27 19:54:12;"Legs";"Cable Pull Through";2;17.5;kg;15;;;0;;
2022-10-27 19:54:12;"Legs";"Cable Pull Through";3;20;kg;15;;;0;;
2022-10-27 19:54:12;"Legs";"Glute Ham Raise";1;7.5;kg;25;;;0;"";
2022-10-27 19:54:12;"Legs";"Glute Ham Raise";2;10;kg;20;;;0;;
2022-10-27 19:54:12;"Legs";"Glute Ham Raise";3;15;kg;15;;;0;;
2022-10-27 19:54:12;"Legs";"Squat (Barbell)";1;30;kg;20;;;0;"";
2022-10-27 19:54:12;"Legs";"Squat (Barbell)";2;50;kg;15;;;0;;
2022-10-27 19:54:12;"Legs";"Squat (Barbell)";3;70;kg;12;;;0;;
2022-10-27 19:54:12;"Legs";"Standing Calf Raise (Barbell)";1;70;kg;20;;;0;"";
2022-10-27 19:54:12;"Legs";"Standing Calf Raise (Barbell)";2;80;kg;12;;;0;;
2022-10-27 19:54:12;"Legs";"Standing Calf Raise (Barbell)";3;80;kg;15;;;0;;
2022-10-26 20:02:37;"Pull";"Pull Up";1;1;kg;15;;;0;"";""
2022-10-26 20:02:37;"Pull";"Pull Up";2;1;kg;15;;;0;;
2022-10-26 20:02:37;"Pull";"Pull Up";3;1;kg;14;;;0;;
2022-10-26 20:02:37;"Pull";"Lat Pulldown (Cable)";1;42;kg;15;;;0;"";
2022-10-26 20:02:37;"Pull";"Lat Pulldown (Cable)";2;49;kg;15;;;0;;
2022-10-26 20:02:37;"Pull";"Lat Pulldown (Cable)";3;56;kg;15;;;0;;
2022-10-26 20:02:37;"Pull";"Lat pullover";1;25;kg;15;;;0;"";
2022-10-26 20:02:37;"Pull";"Lat pullover";2;35;kg;12;;;0;;
2022-10-26 20:02:37;"Pull";"Lat pullover";3;40;kg;11;;;0;;
2022-10-26 20:02:37;"Pull";"Bicep Curl (Dumbbell)";1;7.5;kg;25;;;0;"";
2022-10-26 20:02:37;"Pull";"Bicep Curl (Dumbbell)";2;10;kg;15;;;0;;
2022-10-26 20:02:37;"Pull";"Bicep Curl (Dumbbell)";3;12.5;kg;12;;;0;;
2022-10-26 20:02:37;"Pull";"Hammer Curl (Dumbbell)";1;5;kg;25;;;0;"";
2022-10-26 20:02:37;"Pull";"Hammer Curl (Dumbbell)";2;7.5;kg;20;;;0;;
2022-10-26 20:02:37;"Pull";"Hammer Curl (Dumbbell)";3;10;kg;15;;;0;;
2022-10-26 20:02:37;"Pull";"T Bar Row";1;42;kg;15;;;0;"";
2022-10-26 20:02:37;"Pull";"T Bar Row";2;49;kg;15;;;0;;
2022-10-26 20:02:37;"Pull";"T Bar Row";3;56;kg;12;;;0;;
2022-10-26 20:02:37;"Pull";"Bent Over One Arm Row (Dumbbell)";1;7.5;kg;20;;;0;"";
2022-10-26 20:02:37;"Pull";"Bent Over One Arm Row (Dumbbell)";2;15;kg;15;;;0;;
2022-10-26 20:02:37;"Pull";"Bent Over One Arm Row (Dumbbell)";3;17.5;kg;12;;;0;;
2022-10-26 20:02:37;"Pull";"Bent Over One Arm Row (Dumbbell)";4;20;kg;10;;;0;;
2022-10-26 20:02:37;"Pull";"Shrug (Dumbbell)";1;50;kg;20;;;0;"";
2022-10-26 20:02:37;"Pull";"Shrug (Dumbbell)";2;70;kg;15;;;0;;
2022-10-26 20:02:37;"Pull";"Shrug (Dumbbell)";3;80;kg;15;;;0;;
2022-10-26 20:02:37;"Pull";"21 curl";1;8;kg;21;;;0;"";
2022-10-26 20:02:37;"Pull";"21 curl";2;13;kg;21;;;0;;
2022-10-26 20:02:37;"Pull";"21 curl";3;13;kg;21;;;0;;
2022-10-26 20:02:37;"Pull";"21 curl";4;15.5;kg;21;;;0;;
2022-10-25 20:01:15;"Push";"Pull Up";1;1;kg;15;;;0;"";"Chest, Triceps and Shoulders"
2022-10-25 20:01:15;"Push";"Lateral Raise (Dumbbell)";1;7.5;kg;25;;;0;"";
2022-10-25 20:01:15;"Push";"Lateral Raise (Dumbbell)";2;7.5;kg;20;;;0;;
2022-10-25 20:01:15;"Push";"Lateral Raise (Dumbbell)";3;10;kg;20;;;0;;
2022-10-25 20:01:15;"Push";"Lateral Raise (Dumbbell)";4;10;kg;20;;;0;;
2022-10-25 20:01:15;"Push";"Lateral Raise (Dumbbell)";5;7.5;kg;20;;;0;;
2022-10-25 20:01:15;"Push";"Reverse Fly (Dumbbell)";1;7.5;kg;20;;;0;"SHOULDER";
2022-10-25 20:01:15;"Push";"Reverse Fly (Dumbbell)";2;5;kg;20;;;0;;
2022-10-25 20:01:15;"Push";"Reverse Fly (Dumbbell)";3;2.5;kg;20;;;0;;
2022-10-25 20:01:15;"Push";"Reverse Fly (Dumbbell)";4;5;kg;20;;;0;;
2022-10-25 20:01:15;"Push";"Seated Overhead Press (Dumbbell)";1;7.5;kg;25;;;0;"";
2022-10-25 20:01:15;"Push";"Seated Overhead Press (Dumbbell)";2;17.5;kg;18;;;0;;
2022-10-25 20:01:15;"Push";"Seated Overhead Press (Dumbbell)";3;22.5;kg;12;;;0;;
2022-10-25 20:01:15;"Push";"Seated Overhead Press (Dumbbell)";4;25;kg;12;;;0;;
2022-10-23 19:44:39;"Push";"Pull Up";1;1;kg;15;;;0;"";"Chest, Triceps and Shoulders"
2022-10-23 19:44:39;"Push";"Bench Press (Cable)";1;70;kg;12;;;0;"";
2022-10-23 19:44:39;"Push";"Bench Press (Cable)";2;63;kg;15;;;0;;
2022-10-23 19:44:39;"Push";"Bench Press (Cable)";3;56;kg;18;;;0;;
2022-10-23 19:44:39;"Push";"Incline Bench Press (Dumbbell)";1;7.5;kg;30;;;0;"";
2022-10-23 19:44:39;"Push";"Incline Bench Press (Dumbbell)";2;17.5;kg;15;;;0;;
2022-10-23 19:44:39;"Push";"Incline Bench Press (Dumbbell)";3;22.5;kg;15;;;0;;
2022-10-23 19:44:39;"Push";"Incline Bench Press (Dumbbell)";4;25;kg;15;;;0;;
2022-10-23 19:44:39;"Push";"Cable Crossover";1;5;kg;20;;;0;"";
2022-10-23 19:44:39;"Push";"Cable Crossover";2;7.5;kg;20;;;0;;
2022-10-23 19:44:39;"Push";"Cable Crossover";3;12.5;kg;15;;;0;;
2022-10-23 19:44:39;"Push";"Cable Crossover";4;10;kg;20;;;0;;
2022-10-23 19:44:39;"Push";"Lateral Raise (Dumbbell)";1;7.5;kg;25;;;0;"";
2022-10-23 19:44:39;"Push";"Lateral Raise (Dumbbell)";2;7.5;kg;20;;;0;;
2022-10-23 19:44:39;"Push";"Lateral Raise (Dumbbell)";3;5;kg;15;;;0;;
2022-10-23 19:44:39;"Push";"Lateral Raise (Dumbbell)";4;2.5;kg;15;;;0;;
2022-10-23 19:44:39;"Push";"Lateral Raise (Dumbbell)";5;10;kg;20;;;0;;
2022-10-23 19:44:39;"Push";"Lateral Raise (Dumbbell)";6;12.5;kg;15;;;0;;
2022-10-23 19:44:39;"Push";"Triceps Extension (Cable)";1;7.5;kg;30;;;0;"";
2022-10-23 19:44:39;"Push";"Triceps Extension (Cable)";2;12.5;kg;25;;;0;;
2022-10-23 19:44:39;"Push";"Triceps Extension (Cable)";3;15;kg;18;;;0;;
2022-10-23 19:44:39;"Push";"Triceps Extension (Cable)";4;17.5;kg;15;;;0;;
2022-10-23 19:44:39;"Push";"Triceps Pushdown (Cable - Straight Bar)";1;30;kg;15;;;0;"";
2022-10-23 19:44:39;"Push";"Triceps Pushdown (Cable - Straight Bar)";2;32.5;kg;12;;;0;;
2022-10-23 19:44:39;"Push";"Triceps Pushdown (Cable - Straight Bar)";3;35;kg;10;;;0;;
2022-10-23 19:44:39;"Push";"Push Up";1;1;kg;20;;;0;"";
2022-10-23 19:44:39;"Push";"Push Up";2;1;kg;30;;;0;;
2022-10-23 19:44:39;"Push";"Push Up";3;1;kg;30;;;0;;
2022-10-22 18:46:02;"Legs";"Lying Leg Curl (Machine)";1;28;kg;20;;;0;"";""
2022-10-22 18:46:02;"Legs";"Lying Leg Curl (Machine)";2;35;kg;20;;;0;;
2022-10-22 18:46:02;"Legs";"Lying Leg Curl (Machine)";3;42;kg;12;;;0;;
2022-10-22 18:46:02;"Legs";"Lying Leg Curl (Machine)";4;28;kg;30;;;0;;
2022-10-22 18:46:02;"Legs";"Leg Extension (Machine)";1;35;kg;20;;;0;"";
2022-10-22 18:46:02;"Legs";"Leg Extension (Machine)";2;42;kg;20;;;0;;
2022-10-22 18:46:02;"Legs";"Leg Extension (Machine)";3;49;kg;15;;;0;;
2022-10-22 18:46:02;"Legs";"Leg Extension (Machine)";4;56;kg;15;;;0;;
2022-10-22 18:46:02;"Legs";"Standing Calf Raise (Bodyweight)";1;;;30;;;0;"";
2022-10-22 18:46:02;"Legs";"Standing Calf Raise (Bodyweight)";2;;;40;;;0;;
2022-10-22 18:46:02;"Legs";"Standing Calf Raise (Bodyweight)";3;;;40;;;0;;
2022-10-22 18:46:02;"Legs";"Standing Calf Raise (Bodyweight)";4;;;30;;;0;;
2022-10-22 18:46:02;"Legs";"Cable Pull Through";1;12.5;kg;20;;;0;"";
2022-10-22 18:46:02;"Legs";"Cable Pull Through";2;17.5;kg;15;;;0;;
2022-10-22 18:46:02;"Legs";"Cable Pull Through";3;20;kg;15;;;0;;
2022-10-22 18:46:02;"Legs";"Glute Ham Raise";1;7.5;kg;25;;;0;"";
2022-10-22 18:46:02;"Legs";"Glute Ham Raise";2;10;kg;20;;;0;;
2022-10-22 18:46:02;"Legs";"Glute Ham Raise";3;15;kg;15;;;0;;
2022-10-22 18:46:02;"Legs";"Tibialis raise";1;10;kg;30;;;0;"";
2022-10-22 18:46:02;"Legs";"Tibialis raise";2;10;kg;30;;;0;;
2022-10-22 18:46:02;"Legs";"Tibialis raise";3;10;kg;30;;;0;;
2022-10-22 18:46:02;"Legs";"Squat (Barbell)";1;30;kg;20;;;0;"";
2022-10-22 18:46:02;"Legs";"Squat (Barbell)";2;50;kg;15;;;0;;
2022-10-22 18:46:02;"Legs";"Squat (Barbell)";3;70;kg;12;;;0;;
2022-10-22 18:46:02;"Legs";"Standing Calf Raise (Barbell)";1;70;kg;20;;;0;"";
2022-10-22 18:46:02;"Legs";"Standing Calf Raise (Barbell)";2;80;kg;15;;;0;;
2022-10-22 18:46:02;"Legs";"Standing Calf Raise (Barbell)";3;80;kg;15;;;0;;
2022-10-22 18:46:02;"Legs";"Walking lunges ";1;15;kg;20;;;0;"";
2022-10-22 18:46:02;"Legs";"Walking lunges ";2;10;kg;20;;;0;;
2022-10-22 18:46:02;"Legs";"Walking lunges ";3;12.5;kg;20;;;0;;
